id	modified	language	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	eventDate	year	month	day	continent	country	countryCode	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24704	2015-02-26 05:52:57.374373	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24704	MIG-D003r-24704	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1804	1804	36.96819	-3.41359	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24706	2015-02-26 05:52:57.440826	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24706	MIG-D003r-24706	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1804	1804	36.96819	-3.41359	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24713	2015-02-26 05:52:57.642107	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24713	MIG-D003r-24713	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1804	1804	36.96819	-3.41359	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24715	2015-02-26 05:52:57.706375	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24715	MIG-D003r-24715	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1804	1804	36.96819	-3.41359	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24723	2015-02-26 05:52:57.873737	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24723	MIG-D003r-24723	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1804	1804	36.96819	-3.41359	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24735	2015-02-26 05:52:58.048795	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24735	MIG-D003r-24735	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1804	1804	36.96819	-3.41359	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24728	2015-02-26 05:54:36.624402	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24728	MIG-D003r-24728	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1804	1804	36.96819	-3.41359	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24786	2015-02-26 05:52:58.758419	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24786	MIG-D001p-24786	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96709	-3.41125	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24787	2015-02-26 05:52:58.77432	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24787	MIG-D001p-24787	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96709	-3.41125	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24823	2015-02-26 05:52:59.056792	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24823	MIG-D001p-24823	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96709	-3.41125	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24783	2015-02-26 05:54:37.788716	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24783	MIG-D001p-24783	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96709	-3.41125	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24784	2015-02-26 05:54:37.808666	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24784	MIG-D001p-24784	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96709	-3.41125	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24765	2015-02-26 05:52:58.380812	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24765	MIG-D001p-24765	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96709	-3.41125	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24833	2015-02-26 05:52:59.248443	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24833	MIG-D001r-24833	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96689	-3.41157	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24835	2015-02-26 05:52:59.281645	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24835	MIG-D001r-24835	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96689	-3.41157	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24836	2015-02-26 05:52:59.313074	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24836	MIG-D001r-24836	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96689	-3.41157	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24843	2015-02-26 05:52:59.480833	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24843	MIG-D001r-24843	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96689	-3.41157	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24849	2015-02-26 05:52:59.647528	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24849	MIG-P023-24849	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24852	2015-02-26 05:52:59.738472	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24852	MIG-P023-24852	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24854	2015-02-26 05:52:59.807484	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24854	MIG-P023-24854	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24856	2015-02-26 05:52:59.873426	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24856	MIG-P023-24856	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24857	2015-02-26 05:52:59.904538	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24857	MIG-P023-24857	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24862	2015-02-26 05:53:00.030825	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24862	MIG-P023-24862	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24866	2015-02-26 05:53:00.248117	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24866	MIG-P023-24866	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24867	2015-02-26 05:53:00.314366	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24867	MIG-P023-24867	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24868	2015-02-26 05:53:00.347788	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24868	MIG-P023-24868	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24869	2015-02-26 05:53:00.380816	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24869	MIG-P023-24869	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24873	2015-02-26 05:53:00.622297	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24873	MIG-P023-24873	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24874	2015-02-26 05:53:00.645899	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24874	MIG-P023-24874	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24875	2015-02-26 05:53:00.680578	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24875	MIG-P023-24875	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24878	2015-02-26 05:53:00.780584	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24878	MIG-P023-24878	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24879	2015-02-26 05:53:00.813691	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24879	MIG-P023-24879	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24880	2015-02-26 05:53:00.849201	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24880	MIG-P023-24880	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24881	2015-02-26 05:53:00.880466	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24881	MIG-P023-24881	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24882	2015-02-26 05:53:00.914378	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24882	MIG-P023-24882	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24884	2015-02-26 05:53:00.982467	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24884	MIG-P023-24884	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24885	2015-02-26 05:53:01.016241	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24885	MIG-P023-24885	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24889	2015-02-26 05:53:01.148855	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24889	MIG-P023-24889	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24839	2015-02-26 05:54:39.130795	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24839	MIG-D001r-24839	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96689	-3.41157	EPSG:4326	5	Quercus ilex L. subsp. ballota	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	ilex		L.
urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24838	2015-02-26 05:52:59.381789	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24838	MIG-D001r-24838	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96689	-3.41157	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24891	2015-02-26 05:53:01.215693	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24891	MIG-P023-24891	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24893	2015-02-26 05:53:01.280394	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24893	MIG-P023-24893	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24894	2015-02-26 05:53:01.316233	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24894	MIG-P023-24894	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24895	2015-02-26 05:53:01.348437	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24895	MIG-P023-24895	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24896	2015-02-26 05:53:01.382234	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24896	MIG-P023-24896	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24897	2015-02-26 05:53:01.414341	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24897	MIG-P023-24897	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24899	2015-02-26 05:53:01.522843	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24899	MIG-P023-24899	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24900	2015-02-26 05:53:01.556732	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24900	MIG-P023-24900	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24901	2015-02-26 05:53:01.589062	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24901	MIG-P023-24901	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
