id,dbh,h,eventDate,tr,loc,scientificName,sp
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26205,16,700,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26206,18,750,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26207,16,400,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26208,14,350,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26209,17,550,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26210,2,110,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26211,19,500,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26212,19,600,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26213,NA,40,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26214,NA,60,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26215,NA,50,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26216,NA,70,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A039-26217,NA,80,2013-10-03,A039,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25865,25,700,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25866,24,800,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25867,32,950,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25868,2,110,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25869,2,110,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25870,NA,30,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25871,NA,48,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25872,22,600,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25873,NA,110,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25874,NA,110,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25875,0,45,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25876,25,1000,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25877,24,950,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25878,20,900,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25879,4,195,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25880,NA,40,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25881,1,90,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25882,NA,50,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25883,18,600,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25884,16,900,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25885,3,180,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25886,8,350,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25887,2,80,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25888,19,550,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25889,25,800,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25890,3,140,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25891,1,90,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25892,3,120,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25893,NA,20,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25894,NA,16,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25895,1,75,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25896,22,850,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25897,1,140,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25898,NA,8,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25899,28,950,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25900,1,70,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25901,14,550,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25902,21,700,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25903,16,450,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25904,1,80,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25905,2,140,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25906,3,190,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25907,2,130,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25908,2,80,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25909,1,50,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25910,NA,50,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25911,2,70,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25912,0,50,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25913,NA,50,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25914,NA,50,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25915,NA,40,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25916,NA,70,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25917,NA,30,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25918,NA,40,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25919,NA,90,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25920,NA,50,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25921,NA,50,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25922,NA,60,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25923,NA,30,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25924,NA,50,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25925,1,100,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25926,24,1200,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25927,17,600,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25928,27,1100,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25929,NA,70,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25930,NA,40,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25931,NA,30,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25932,NA,60,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25933,1,70,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A040-25934,NA,60,2013-10-03,A040,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25935,21,1400,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25936,13,1000,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25937,21,800,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25938,24,1000,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25939,NA,50,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25940,NA,40,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25941,NA,90,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25942,NA,100,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25943,25,1200,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25944,1,80,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25945,1,140,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25946,19,1300,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25947,1,110,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25948,NA,70,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25949,NA,100,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25950,24,950,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25951,37,1600,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25952,19,1000,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25953,22,1100,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25954,34,1300,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25955,21,1300,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25956,13,800,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25957,28,1200,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25958,1,75,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25959,19,700,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25960,31,1400,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25961,22,1500,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25962,17,1100,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25963,32,1700,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25964,1,85,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25965,0,50,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25966,15,650,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25967,18,850,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25968,18,700,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25969,24,1100,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25970,0,55,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25971,1,100,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25972,29,1600,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25973,1,78,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25974,1,95,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25975,16,750,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25976,2,45,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25977,21,1000,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25978,13,500,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25979,1,110,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25980,10,1100,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25981,1,70,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25982,1,90,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25983,1,100,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25984,1,80,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25985,2,75,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25986,24,1000,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25987,2,110,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25988,3,120,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25989,25,1200,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25990,25,1400,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25991,36,1700,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25992,0,60,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25993,27,800,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25994,1,55,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25995,17,1200,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25996,17,1400,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25997,19,1100,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25998,22,1500,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-25999,27,1500,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26000,NA,70,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26001,NA,70,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26002,NA,110,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26003,NA,120,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26004,NA,60,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26005,NA,70,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26006,NA,60,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26007,NA,80,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26008,NA,78,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26009,NA,40,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26010,NA,120,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26011,NA,70,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26012,NA,80,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26013,NA,70,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26014,NA,55,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26015,NA,40,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26016,NA,90,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26017,NA,120,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26018,NA,80,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26019,NA,120,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26020,NA,120,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26021,1,60,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-A041-26022,NA,90,2013-10-03,A041,SJ,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23811,NA,17,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23812,14,550,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23813,4,223,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23814,18,570,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23815,19,650,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23816,8,320,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23817,4,210,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23818,18,700,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23819,18,600,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23820,14,700,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23821,12,650,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23822,14,859,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23823,NA,20,2012-09-10,P007,CA,Quercus ilex L. subsp. ballota,Qilex
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23824,NA,12,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23825,NA,36,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23826,NA,12,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23827,NA,22,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23828,NA,20,2012-09-10,P007,CA,Quercus ilex L. subsp. ballota,Qilex
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23829,5,270,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23830,4,140,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23831,19,800,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23832,NA,15,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23833,47,1100,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23834,42,1050,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23835,8,400,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23836,NA,205,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23837,NA,106,2012-09-10,P007,CA,Quercus pyrenaica Willd.,Qpyr
