"","PROVINCIA","ESTADILLO","TIPO","ST","ESPECIE","PAE","FORMA","DN","DS","CRE","HT","VCC","VSC","IAVC","VLE"
"1311",18,767,2,5,24,0,5,151.5,121.5,34,4.5,42.488091,29.45922,4.190694,0
"1312",18,770,1,11,45,0,5,136,118,0,4.5,29.314531,22.068314,0,0
"1313",18,770,2,12,45,0,4,341,311,0,6,139.434882,115.980093,0,0
"1314",18,770,3,12,45,0,4,519.5,489.5,0,8,295.828158,262.647818,0,0
"1315",18,770,4,12,45,0,4,486.5,449.5,0,7.5,307.473879,262.483452,0,0
"1316",18,771,1,11,45,0,5,100.5,87.5,0,4,15.056881,11.413504,0,0
"1317",18,771,2,11,45,0,5,101.5,88.5,0,4,15.35041,11.670096,0,0
"1318",18,771,3,11,45,0,5,132.5,113.5,0,4,25.812625,18.94053,0,0
"1319",18,771,4,11,45,0,5,77.5,69.5,0,3,7.527149,6.053363,0,0
"1320",18,772,1,12,45,0,4,155,133,0,4.5,40.099978,29.5246,0,0
"1321",18,772,2,12,45,0,4,192.5,167.5,0,4.5,47.731992,36.139132,0,0
"1322",18,772,3,11,45,0,5,121.5,112.5,0,6,28.354686,24.309573,0,0
"1323",18,772,4,11,45,0,5,120.5,105.5,0,6.5,29.387864,22.526766,0,0
"1324",18,775,1,11,45,0,5,129.5,111.5,0,3,20.484163,15.185476,0,0
"1325",18,775,2,12,45,0,4,264,236,0,7.5,95.221567,76.094186,0,0
"1326",18,775,3,11,45,0,5,140,119,0,4,28.738287,20.763412,0,0
"1327",18,775,4,11,45,0,5,133,113,0,3.5,23.846018,17.213511,0,0
"1328",18,776,1,12,45,0,4,266.5,235.5,0,7,102.141995,79.76121,0,0
"1329",18,776,2,11,45,0,5,132.5,108.5,0,4,25.812625,17.308518,0,0
"1330",18,777,1,12,45,0,4,149.5,125.5,0,7.5,35.380486,24.932674,0,0
"1331",18,777,2,11,45,0,5,130,110,0,5.5,30.576367,21.891955,0,0
"1332",18,777,3,12,45,0,4,194,174,0,6.5,57.526644,46.27688,0,0
"1333",18,777,4,12,45,0,4,172.5,143.5,0,6.5,32.596007,22.55745,0,0
"1334",18,780,1,11,45,0,5,137.5,116.5,0,4,27.746069,19.9181,0,0
"1335",18,780,2,12,45,0,4,203,186,0,5.5,46.07924,38.68469,0,0
"1336",18,780,3,11,45,0,5,148,130,0,4.5,34.569446,26.672007,0,0
"1337",18,780,4,12,45,0,4,209.5,180.5,0,4.5,47.258637,35.080643,0,0
"1338",18,787,1,4,24,0,3,146.5,120.5,47,6.5,44.563522,31.882195,5.783705,0
"1339",18,787,2,11,45,0,5,176.5,156.5,0,5,52.180306,41.024745,0,0
"1340",18,790,1,4,24,0,3,158,133,36,5.5,50.773105,37.352141,5.069739,0
"1341",18,790,2,4,24,0,3,162,127,33,6,53.933837,36.330289,4.91246,0
"1342",18,790,3,4,24,0,3,150,127,29,4.5,44.756231,33.152697,3.902243,0
"1343",18,790,4,4,24,0,3,268.5,239.5,45,6.5,144.289956,119.167829,11.137512,0
"1344",18,792,1,12,45,0,4,279.5,256.5,0,7,94.967965,79.981261,0,0
"1345",18,792,2,12,45,0,4,234.5,206.5,0,7,63.117619,48.944627,0,0
"1346",18,792,3,12,45,0,4,188.5,164.5,0,6.5,41.139926,31.330881,0,0
"1347",18,792,4,3,24,0,2,419.5,364.5,53,15,736.088878,600.801015,44.272247,0
"1348",18,793,1,4,24,0,3,163,137,50,6,48.45394,35.581427,6.08769,0
"1349",18,793,2,3,24,0,2,248,216,42,6.5,133.696926,107.407535,10.413186,0
"1350",18,793,3,4,24,0,3,178,148,45,6.5,66.509613,48.211714,7.214938,0
"1351",18,794,1,3,24,0,2,271,217,33,14.5,327.619044,237.216414,19.060915,0
"1352",18,794,2,3,24,0,2,394,324,35,18.5,792.465743,604.307752,34.514782,0
"1353",18,794,4,3,24,0,2,250,220,31,16.5,274.948043,223.565753,16.26057,0
"1354",18,794,3,3,24,0,2,362.5,295.5,23,16,581.252993,438.322773,18.439731,0
"1355",18,795,1,12,45,0,4,260,232,0,8,102.880862,81.915082,0,0
"1356",18,795,2,11,45,0,5,133.5,118.5,0,6,34.071368,26.845021,0,0
"1357",18,795,3,10,43,0,4,364,329,48,10,219.21745,179.087037,11.926886,0
"1358",18,795,4,12,45,0,4,343,321,0,10,126.956163,111.19253,0,0
"1359",18,797,1,3,24,0,2,230.5,194.5,23,10.5,192.050993,148.530826,9.31573,0
"1360",18,797,2,3,24,0,2,222.5,187.5,21,10.5,160.666982,118.351819,7.402724,0
"1361",18,797,3,3,24,0,2,243,197,18,9,182.441376,134.211555,6.702053,0
"1362",18,797,4,4,24,0,3,171.5,141.5,19,6.5,63.14288,45.345216,3.371383,0
"1363",18,798,1,11,45,0,5,150.5,135.5,0,5.5,40.681085,32.976011,0,0
"1364",18,799,1,11,45,0,5,131,110,0,4,25.245863,17.800533,0,0
"1365",18,801,1,11,45,0,5,141.5,122.5,0,4,29.341767,21.99103,0,0
"1366",18,801,2,12,45,0,4,150,131,0,5.5,42.237335,32.214885,0,0
"1367",18,801,3,12,45,0,4,154,131,0,4,26.163408,18.931955,0,0
"1368",18,801,4,11,45,0,5,126.5,106.5,0,4,23.582385,16.714981,0,0
"1369",18,802,1,13,58,0,2,194.5,184.5,0,24,272.025801,244.773066,0,0
"1370",18,802,2,13,58,0,2,211.5,201.5,0,24,314.563458,285.520719,0,0
"1371",18,802,3,13,58,0,2,207.5,198.5,0,22,275.740272,252.339373,0,0
"1372",18,802,4,13,58,0,2,212.5,202.5,0,22,305.0423,277.007963,0,0
"1373",18,812,1,3,24,0,2,203.5,179.5,12,13,171.123614,132.865664,5.062765,0
"1374",18,812,2,3,24,0,2,250,217,8,16,284.735825,227.827466,4.666138,0
"1375",18,812,3,3,24,0,2,197.5,164.5,7,13,153.714198,111.659331,2.782791,0
"1376",18,812,4,3,24,0,2,201.5,176.5,14,14,174.53402,134.456925,6.03517,0
"1377",18,813,1,8,26,0,2,189,144,19,6.5,98.508351,63.937143,4.550174,0
"1378",18,813,2,8,26,0,2,326,250,26,11,452.197255,301.336701,16.819461,0
"1379",18,813,3,8,26,0,2,527.5,431.5,29,11.5,1203.230045,887.244261,31.395927,0
"1380",18,813,4,3,24,0,2,253.5,199.5,27,7,167.4028,118.507426,8.621901,0
"1381",18,814,1,3,24,0,1,262.5,188.5,19,12,280.11681,175.053887,10.068132,0
"1382",18,814,2,8,26,0,2,405,295,9,9,633.060621,396.873026,6.831371,0
"1383",18,814,3,8,26,0,2,450,347,10,7.5,701.208063,474.856273,7.566752,0
"1384",18,814,4,8,26,0,2,344.5,233.5,7,8,375.644984,210.919803,3.71136,0
"1385",18,816,1,8,26,0,2,511.5,409.5,7,7.5,887.874948,637.028517,5.935254,0
"1386",18,816,2,8,26,0,2,430,338,8,7.5,620.970407,431.236719,5.624109,0
"1387",18,816,3,8,26,0,2,371,274,6,12,595.199924,377.067202,4.693865,0
"1388",18,816,4,8,26,0,2,425.5,316.5,5,8.5,615.041049,396.838659,3.53499,0
"1389",18,818,1,11,45,0,5,144,125,0,5,35.088217,26.439689,0,0
"1390",18,818,2,11,45,0,5,133.5,118.5,0,6,34.071368,26.845021,0,0
"1391",18,818,3,11,45,0,5,141,123,0,5.5,35.823962,27.26124,0,0
"1392",18,818,4,12,45,0,4,151.5,135.5,0,5,25.419766,20.334096,0,0
"1393",18,820,1,3,24,0,2,229,180,24,7.5,138.138311,97.634715,7.010122,0
"1394",18,820,2,3,24,0,2,278.5,234.5,24,7,179.295145,139.573158,7.591088,0
"1395",18,820,3,7,25,0,3,186.5,145.5,21,6,71.891048,47.687607,4.23302,0
"1396",18,822,1,13,58,0,2,283.5,270.5,0,27,639.483622,582.180746,0,0
"1397",18,822,2,13,58,0,2,268,257,0,26,547.971835,503.912226,0,0
"1398",18,822,3,13,58,0,2,243.5,232.5,0,25,468.320822,426.964189,0,0
"1399",18,822,4,13,58,0,2,143.5,134.5,0,16,105.613669,92.781395,0,0
"1400",18,824,1,8,26,0,2,269,196,16,10,247.313187,148.546223,6.959633,0
"1401",18,824,2,8,26,0,2,298,233,24,10,336.561281,227.997757,12.63413,0
"1402",18,824,3,8,26,0,2,343.5,268.5,20,11.5,504.836477,344.952996,13.919054,0
"1403",18,824,4,8,26,0,2,220,164,22,8,142.443122,89.806076,6.547419,0
"1404",18,825,1,8,26,0,2,450.5,359.5,19,10.1,725.883868,514.019108,14.661355,0
"1405",18,826,1,13,58,0,2,147.5,139.5,0,18.5,129.573211,115.898975,0,0
"1406",18,826,2,13,58,0,2,155.5,144.5,0,17,129.580272,111.895802,0,0
"1407",18,826,3,13,58,0,2,148.5,140.5,0,18,121.562893,108.818007,0,0
"1408",18,826,4,13,58,0,2,150,141,0,17.5,126.585159,111.850646,0,0
"1409",18,827,1,13,58,0,2,162.5,155.5,0,17.5,153.750686,140.789776,0,0
"1410",18,827,2,13,58,0,2,150.5,140.5,0,14.5,98.205903,85.58886,0,0
"1411",18,827,3,13,58,0,2,170,158,0,16.5,148.847372,128.575287,0,0
"1412",18,827,4,13,58,0,2,153.5,140.5,0,16,127.053147,106.444032,0,0
"1413",18,828,1,13,58,0,2,216.5,200.5,0,26,381.373588,327.087212,0,0
"1414",18,828,2,13,58,0,2,249,228,0,26,471.330056,395.181072,0,0
"1415",18,828,3,13,58,0,2,253,235,0,26,494.872277,426.960607,0,0
"1416",18,828,4,13,58,0,2,277,259,0,26,586.981315,513.173554,0,0
"1417",18,829,1,13,58,0,2,160,153,0,16.5,131.264647,120.030239,0,0
"1418",18,829,2,13,58,0,2,146.5,138.5,0,16,114.103427,101.981873,0,0
"1419",18,829,3,13,58,0,2,160,152,0,17,140.909332,127.170672,0,0
"1420",18,829,4,13,58,0,2,145,134,0,15.5,104.32359,89.095571,0,0
"1421",18,832,1,13,58,0,2,225,215,0,34.5,489.695995,447.134763,0,0
"1422",18,832,2,13,58,0,2,220.5,209.5,0,30.5,417.712137,377.075192,0,0
"1423",18,832,3,13,58,0,2,155,142,0,26.5,194.085429,162.894426,0,0
"1424",18,832,4,13,58,0,2,226,216,0,30,453.227491,414.006222,0,0
"1425",18,833,1,13,58,0,2,199.5,186.5,0,24.5,296.411542,259.04009,0,0
"1426",18,833,2,13,58,0,2,263,252,0,25,531.315774,487.80056,0,0
"1427",18,833,3,13,58,0,2,237,224,0,28,442.106577,394.935634,0,0
"1428",18,833,4,13,58,0,2,216.5,203.5,0,25.5,352.49992,311.43832,0,0
"1429",18,834,1,13,58,0,2,181,163,0,23,211.727527,171.709919,0,0
"1430",18,834,2,13,58,0,2,135.5,118.5,0,21.5,124.661358,95.343253,0,0
"1431",18,834,3,13,58,0,2,164.5,142.5,0,24,193.488215,145.195261,0,0
"1432",18,834,4,13,58,0,2,165.5,144.5,0,25,201.618889,153.698955,0,0
"1433",18,839,1,5,24,0,5,157.5,124.5,11,4.5,45.58746,31.035569,1.584137,0
"1434",18,839,2,5,24,0,5,153,126,15,4,41.080323,29.434014,1.960511,0
"1435",18,839,3,8,26,0,2,225.5,151.5,18,7,120.743585,64.754661,4.494665,0
"1436",18,839,4,8,26,0,2,200,123,21,7.5,113.47865,54.294385,5.457151,0
"1437",18,843,1,3,24,0,2,171.5,143.5,12,10.5,104.814965,76.558535,3.648651,0
"1438",18,843,2,3,24,0,2,272,226,9,11,251.443966,190.793893,4.257194,0
"1439",18,843,3,3,24,0,2,280,233,15,10.5,270.696323,207.664327,7.305812,0
"1440",18,843,4,3,24,0,2,270.5,243.5,14,10,245.011037,204.459983,6.397363,0
"1441",18,851,1,11,45,0,5,91.5,73.5,0,2.5,9.245207,5.965531,0,0
"1442",18,851,2,11,45,0,5,143,123,0,4,29.951355,22.159228,0,0
"1443",18,852,1,12,45,0,4,160.5,140.5,0,7,32.462204,24.876002,0,0
"1444",18,852,2,11,45,0,5,127.5,111.5,0,7,34.423811,26.326208,0,0
"1445",18,852,3,11,45,0,5,129.5,112.5,0,4.5,26.644534,20.10822,0,0
"1446",18,852,4,12,45,0,4,153.5,135.5,0,6,27.81766,21.676164,0,0
"1447",18,853,1,4,24,0,3,139.5,108.5,11,6,42.078859,28.05719,1.639446,0
"1448",18,853,2,3,24,0,2,146,118,12,6.5,57.583827,40.314828,2.332495,0
"1449",18,853,3,4,24,0,3,126.5,102.5,17,6,34.912429,24.519873,2.219308,0
"1450",18,853,4,3,24,0,2,174,133,11,6.5,88.939316,57.972176,2.811793,0
"1451",18,854,1,5,24,0,5,179.5,146.5,12,8,74.328797,52.672193,2.478038,0
"1452",18,854,2,5,24,0,5,177.5,139.5,12,6.5,66.506583,44.943532,2.240939,0
"1453",18,854,3,4,24,0,3,134,108,13,6.5,35.02465,24.435885,1.655372,0
"1454",18,854,4,3,24,0,2,145.5,115.5,12,7.5,64.332797,44.032611,2.614252,0
"1455",18,855,1,13,58,0,3,97.5,78.5,0,7,15.077583,9.773763,0,0
"1456",18,855,2,8,26,0,5,152.5,97.5,38,4.5,44.20974,22.420164,4.527794,0
"1457",18,855,3,9,26,0,3,145,97,31,4.5,38.284237,20.748369,3.457389,0
"1458",18,858,1,11,45,0,5,86.5,76.5,0,3,9.325531,7.293974,0,0
"1459",18,859,1,11,45,0,5,137,112,0,4.5,29.736317,19.873854,0,0
