"","PROVINCIA","ESTADILLO","NUMORDEN","TIPO","DIAMCOPA1","DIAMCOPA2","CORTEZA1","CORTEZA2","CRECIMI1","CRECIMI2","DIAMETR4","DIAMFF","ALTURFF","ALTUPV"
"2128",18,1316,4,"4","4.7","5.5","25","25","4","5","16",NA,NA,NA
"2129",18,1318,1,"1","6.2","6.0","10","11","9","7","13",NA,NA,NA
"2130",18,1321,1,"1","3.2","3.3","10","8","4","4","10",NA,NA,NA
"2131",18,1321,2,"2","3.8","3.6","9","8","3","3",NA,"8","3.2","2.5"
"2132",18,1321,3,"3","3.4","3.0","28","30","4","4","11",NA,NA,NA
"2133",18,1321,4,"4","3.1","3.1","10","11","3","3","12",NA,NA,NA
"2134",18,1324,1,"1","3.0","3.2","12","10","10","10",NA,"8","2.7","0.1"
"2135",18,1324,2,"2","3.2","3.0","11","14","11","11",NA,"8","2.9","0.4"
"2136",18,1324,3,"3","2.4","3.7","14","17","9","9",NA,"8","3.3","0.1"
"2137",18,1324,4,"4","3.2","3.2","13","14","10","10",NA,"8","3.2","0.1"
"2138",18,1325,1,"1","3.4","3.5","20","18","7","12","14",NA,NA,NA
"2139",18,1325,2,"2","3.4","3.7","27","25","5","5","12",NA,NA,NA
"2140",18,1325,3,"3","3.5","3.7","27","24","5","5",NA,"8","3.4","2.5"
"2141",18,1325,4,"4","2.6","3.1","20","15","4","4","8",NA,NA,NA
"2142",18,1326,1,"1","4.1","3.8","23","19","6","5","16",NA,NA,NA
"2143",18,1326,2,"2","5.7","6.0","24","22","4","5","18",NA,NA,NA
"2144",18,1326,3,"3","4.6","5.0","15","18","3","4","11",NA,NA,NA
"2145",18,1326,4,"4","4.6","4.3","17","16","5","4","17",NA,NA,NA
"2146",18,1328,1,"1","4.5","4.4","9","6","5","5","10",NA,NA,NA
"2147",18,1328,2,"2","3.1","2.4","5","5","6","6",NA,"8","3.6","1.8"
"2148",18,1328,3,"3","2.6","2.5","8","13","4","4",NA,"8","3.4","2.6"
"2149",18,1328,4,"4","3.0","2.4","4","6","8","8",NA,"8","3.5","1.4"
"2150",18,1329,1,"1","3.2","2.5","20","19","4","4",NA,"8","2.0","0.4"
"2151",18,1329,2,"2","3.0","3.5","24","20","4","4",NA,"8","2.2","0.1"
"2152",18,1329,3,"3","2.7","2.8","21","17","4","4",NA,"8","2.3","0.1"
"2153",18,1331,1,"1","1.9","2.3","10","10","5","5",NA,"8","2.3","2.2"
"2154",18,1331,2,"2","3.4","2.5","6","6",NA,NA,NA,NA,NA,NA
"2155",18,1331,3,"3","2.2","2.7","22","24","8","8",NA,"8","2.1","2.0"
"2156",18,1331,4,"4","1.6","1.2","12","11","12","12",NA,"8","2.3","2.2"
"2157",18,1332,1,"1","2.7","2.9","26","30","4","4","14",NA,NA,NA
"2158",18,1332,2,"2","2.2","1.8","19","14","7","7","8",NA,NA,NA
"2159",18,1332,3,"3","2.7","1.9","20","21","8","8","9",NA,NA,NA
"2160",18,1332,4,"4","1.5","1.8","18","18","6","6","9",NA,NA,NA
"2161",18,1334,1,"1","2.0","2.7","17","15","5","5",NA,"8","3.1","1.8"
"2162",18,1334,2,"2","3.2","3.1","26","21","4","4",NA,"8","2.9","1.0"
"2163",18,1334,3,"3","3.3","3.1","21","17","6","6","8",NA,NA,NA
"2164",18,1334,4,"4","3.0","3.0","18","17","4","4",NA,"8","3.2","1.5"
"2165",18,1335,1,"1","2.6","2.4","22","22","6","6","12",NA,NA,NA
"2166",18,1335,2,"2","4.1","4.7","27","25","9","9","14",NA,NA,NA
"2167",18,1335,3,"3","3.9","3.7","26","27","7","5","18",NA,NA,NA
"2168",18,1335,4,"4","2.5","3.1","23","20","6","8","17",NA,NA,NA
"2169",18,1336,1,"1","1.8","2.4","3","6",NA,NA,NA,NA,NA,NA
"2170",18,1336,2,"2","2.8","3.4","7","9",NA,NA,NA,NA,NA,NA
"2171",18,1336,3,"3","1.6","1.6","4","3",NA,NA,NA,NA,NA,NA
"2172",18,1336,4,"4","1.3","1.3","5","4",NA,NA,NA,NA,NA,NA
"2173",18,1338,1,"1","3.9","3.1","20","17","7","7","11",NA,NA,NA
"2174",18,1338,2,"2","6.0","6.0","33","28","9","6","22",NA,NA,NA
"2175",18,1338,3,"3","4.2","4.8","16","19","5","5","13",NA,NA,NA
"2176",18,1338,4,"4","5.4","5.4","23","26","5","6","17",NA,NA,NA
"2177",18,1339,1,"1","2.3","2.7","9","8","8","8",NA,"8","2.4","0.1"
"2178",18,1339,2,"2","2.2","2.3","9","7","5","5",NA,"8","2.7","1.4"
"2179",18,1339,3,"3","3.8","3.0","5","8","8","8",NA,"8","3.4","0.1"
"2180",18,1339,4,"4","2.4","3.0","6","8","6","6",NA,"8","3.2","0.1"
"2181",18,1341,1,"1","3.7","3.2","14","15","10","10","8",NA,NA,NA
"2182",18,1341,2,"2","3.4","3.6","17","20","18","10",NA,"8","3.0","0.1"
"2183",18,1341,3,"3","3.6","2.8","25","20","18","18",NA,"8","3.3","0.1"
"2184",18,1341,4,"4","4.1","4.5","25","24","10","10",NA,"8","3.7","0.1"
"2185",18,1342,1,"1","2.9","2.3","11","9","10","10","9",NA,NA,NA
"2186",18,1342,2,"2","3.1","3.9","15","16","6","9","15",NA,NA,NA
"2187",18,1342,3,"3","1.9","2.1","16","16","7","7","10",NA,NA,NA
"2188",18,1342,4,"4","2.1","1.9","23","21","6","6",NA,"8","3.7","3.7"
"2189",18,1344,1,"1","1.6","1.6","4","5",NA,NA,NA,NA,NA,NA
"2190",18,1344,2,"2","1.7","1.8","5","6",NA,NA,NA,NA,NA,NA
"2191",18,1345,1,"1","2.0","2.0","4","5","5","5",NA,"8","1.5","0.4"
"2192",18,1345,2,"2","3.6","3.4","4","3",NA,NA,NA,NA,NA,NA
"2193",18,1345,3,"3","3.3","4.7","21","23","8","8",NA,"8","3.2","0.9"
"2194",18,1345,4,"4","2.8","2.3","15","20","7","7",NA,"8","2.1","1.6"
"2195",18,1347,1,"1","2.7","3.0","21","21","6","6","12",NA,NA,NA
"2196",18,1347,2,"2","2.5","3.0","12","10","8","8","8",NA,NA,NA
"2197",18,1347,3,"3","4.1","2.9","20","17","6","6","13",NA,NA,NA
"2198",18,1347,4,"4","1.9","2.3","10","12","9","9","8",NA,NA,NA
"2199",18,1348,1,"1","3.8","2.9","16","13","7","7","8",NA,NA,NA
"2200",18,1348,2,"2","2.8","3.1","9","7","6","6","9",NA,NA,NA
"2201",18,1348,3,"3","5.3","3.8","14","17","6","6","8",NA,NA,NA
"2202",18,1348,4,"4","3.6","3.8","18","13","8","8","14",NA,NA,NA
"2203",18,1349,1,"1","2.4","2.6","23","27","4","4","13",NA,NA,NA
"2204",18,1349,2,"2","3.0","3.5","29","30","4","4","14",NA,NA,NA
"2205",18,1349,3,"3","3.9","3.5","28","23","3","5","16",NA,NA,NA
"2206",18,1349,4,"4","3.9","4.6","27","24","4","3","17",NA,NA,NA
"2207",18,1350,1,"1","2.9","3.3","12","11","8","8",NA,"8","2.8","0.1"
"2208",18,1350,2,"2","3.5","3.4","6","6","13","13","8",NA,NA,NA
"2209",18,1350,3,"3","3.4","4.0","5","6","13","13","10",NA,NA,NA
"2210",18,1350,4,"4","2.7","3.7","8","6","8","8",NA,"8","3.0","0.5"
"2211",18,1352,1,"1","3.0","3.0","13","10","4","4","11",NA,NA,NA
"2212",18,1352,2,"2","2.5","2.1","20","14","4","4",NA,"8","2.7","2.3"
"2213",18,1352,3,"3","2.7","2.6","7","13","6","6",NA,"8","2.4","1.7"
"2214",18,1352,4,"4","3.2","3.2","18","20","7","7",NA,"8","3.0","2.2"
"2215",18,1353,1,"1","4.8","5.0","19","17","15","16","12",NA,NA,NA
"2216",18,1353,2,"2","3.8","5.4","16","20","20","15","14",NA,NA,NA
"2217",18,1353,3,"3","3.4","3.7","18","14","16","16","10",NA,NA,NA
"2218",18,1353,4,"4","2.4","4.2","19","21","15","15","12",NA,NA,NA
"2219",18,1354,1,"1","4.0","4.3","16","11","13","13","9",NA,NA,NA
"2220",18,1354,2,"2","3.2","3.7","17","16","10","10","9",NA,NA,NA
"2221",18,1354,3,"3","5.4","4.7","12","11","9","9","9",NA,NA,NA
"2222",18,1354,4,"4","4.5","4.8","10","10","11","11","10",NA,NA,NA
"2223",18,1356,1,"1","2.8","2.6","12","13","7","7","8",NA,NA,NA
"2224",18,1356,2,"2","3.8","2.5","10","13","7","7","10",NA,NA,NA
"2225",18,1356,3,"3","3.3","3.3","13","10","6","6","9",NA,NA,NA
"2226",18,1356,4,"4","2.8","3.2","18","16","5","5","9",NA,NA,NA
"2227",18,1357,1,"1","2.7","2.9","15","14","6","6",NA,"8","3.0","1.4"
"2228",18,1357,2,"2","3.7","2.8","18","22","7","7","13",NA,NA,NA
"2229",18,1357,3,"3","2.8","3.0","15","16","4","4",NA,"8","3.9","1.2"
"2230",18,1357,4,"4","2.6","1.8","10","12","5","5",NA,"8","3.7","2.5"
"2231",18,1358,1,"1","3.9","3.9","15","16","7","9","12",NA,NA,NA
"2232",18,1358,2,"2","4.6","4.5","12","14","12","12","12",NA,NA,NA
"2233",18,1358,3,"3","4.5","5.5","22","25","6","6","17",NA,NA,NA
"2234",18,1358,4,"4","4.1","4.3","18","20","11","10","18",NA,NA,NA
"2235",18,1359,1,"1","4.0","2.8","23","25","4","4","13",NA,NA,NA
"2236",18,1359,2,"2","3.4","3.6","30","29","7","8","21",NA,NA,NA
"2237",18,1359,3,"3","3.8","2.5","7","7","6","6","11",NA,NA,NA
"2238",18,1359,4,"4","3.1","5.1","8","5","5","5","10",NA,NA,NA
"2239",18,1360,1,"1","4.1","4.3","17","20","10","10","9",NA,NA,NA
"2240",18,1360,2,"2","3.5","4.7","10","11","12","12",NA,"8","3.7","1.8"
"2241",18,1360,3,"3","3.3","3.2","21","20","8","8","10",NA,NA,NA
"2242",18,1360,4,"4","3.1","2.7","17","21","12","12",NA,"8","3.2","1.6"
"2243",18,1361,1,"1","4.5","4.4","12","14","5","5","18",NA,NA,NA
"2244",18,1361,2,"2","3.4","4.4","14","13","4","4","15",NA,NA,NA
"2245",18,1361,3,"3","4.3","5.6","7","6","6","6","16",NA,NA,NA
"2246",18,1361,4,"4","3.5","3.8","16","3","3","3","12",NA,NA,NA
"2247",18,1362,1,"1","4.1","3.4","20","15","5","5","11",NA,NA,NA
"2248",18,1362,2,"2","2.9","3.6","20","19","3","3","8",NA,NA,NA
"2249",18,1362,3,"3","2.9","2.7","12","20","4","4",NA,"8","3.8","2.5"
"2250",18,1362,4,"4","4.1","4.2","13","12","5","5","11",NA,NA,NA
"2251",18,1363,1,"1","3.7","3.1","7","6","5","5",NA,"8","3.2","0.1"
"2252",18,1363,2,"2","3.2","2.6","6","4","10","10",NA,"8","2.8","0.1"
"2253",18,1363,3,"3","4.1","3.7","18","15","15","15",NA,"8","2.7","0.1"
"2254",18,1363,4,"4","3.5","3.6","14","13","10","10",NA,"8","3.2","0.1"
"2255",18,1364,1,"1","4.5","3.6","9","8","16","15","10",NA,NA,NA
"2256",18,1364,2,"2","3.1","4.5","8","8","19","19","9",NA,NA,NA
"2257",18,1364,3,"3","2.7","3.1","11","14","20","20",NA,"8","3.7","2.5"
"2258",18,1364,4,"4","3.3","4.7","10","10","20","20","12",NA,NA,NA
"2259",18,1366,1,"1","2.9","2.3","17","17","5","5","10",NA,NA,NA
"2260",18,1366,2,"2","3.7","2.6","14","16","7","7","11",NA,NA,NA
"2261",18,1366,3,"3","2.0","1.5","18","14","5","5","8",NA,NA,NA
"2262",18,1366,4,"4","3.8","3.3","17","22","8","8","9",NA,NA,NA
"2263",18,1367,1,"1","4.3","2.4","20","21","7","9","21",NA,NA,NA
"2264",18,1367,2,"2","3.7","3.9","25","20","6","7","18",NA,NA,NA
"2265",18,1367,3,"3","5.4","4.8","14","13","5","5","19",NA,NA,NA
"2266",18,1367,4,"4","6.2","4.8","25","25","9","10","23",NA,NA,NA
"2267",18,1370,1,"1","3.9","4.1","5","6","4","5","17",NA,NA,NA
"2268",18,1370,2,"2","4.5","2.3","22","23","3","3","16",NA,NA,NA
"2269",18,1370,3,"3","1.5","2.9","7","11","4","4","12",NA,NA,NA
"2270",18,1370,4,"4","5.1","4.0","17","17","5","6","18",NA,NA,NA
"2271",18,1372,1,"1","1.4","2.0","11","14",NA,NA,"11",NA,NA,NA
"2272",18,1372,2,"2","3.2","3.9","8","11",NA,NA,"15",NA,NA,NA
"2273",18,1372,3,"3","2.3","2.3","13","12",NA,NA,"12",NA,NA,NA
"2274",18,1372,4,"4","4.6","5.1","12","13",NA,NA,"15",NA,NA,NA
"2275",18,1373,1,"1","5.5","5.4","17","18","6","7","24",NA,NA,NA
"2276",18,1373,2,"2","3.8","5.1","10","9","10","11","21",NA,NA,NA
"2277",18,1373,3,"3","4.0","3.7","17","13","5","7","16",NA,NA,NA
"2278",18,1373,4,"4","4.5","3.5","16","16","5","6","18",NA,NA,NA
"2279",18,1376,1,"1","4.1","3.1","11","8","19","15",NA,"8","3.8","1.0"
"2280",18,1376,2,"2","3.5","4.0","8","9","14","21","9",NA,NA,NA
"2281",18,1376,3,"3","4.6","4.6","14","14","22","14","12",NA,NA,NA
"2282",18,1376,4,"4","3.4","2.4","9","10","19","20","8",NA,NA,NA
"2283",18,1390,1,"1","4.3","3.3","10","9","17","19",NA,"8","3.6","0.1"
"2284",18,1390,2,"2","3.0","4.6","12","10","20","21",NA,"8","3.9","1.0"
"2285",18,1390,3,"3","3.1","3.4","14","9","22","24",NA,"8","2.5","0.6"
"2286",18,1390,4,"4","3.9","4.7","11","11","23","11","10",NA,NA,NA
"2287",18,1395,1,"1","2.9","2.7","8","6","19","16","8",NA,NA,NA
"2288",18,1395,2,"2","2.7","2.9","10","9","15","16","9",NA,NA,NA
"2289",18,1395,3,"3","3.6","3.9","7","8","16","17",NA,"8","3.7","1.0"
"2290",18,1395,4,"4","2.2","2.4","11","10","16","14",NA,"8","3.1","1.0"
"2291",18,1398,1,"1","3.6","3.2","10","8","13","21",NA,"8","3.0","2.4"
"2292",18,1398,2,"2","2.8","4.5","12","10","17","18",NA,"8","2.7","1.9"
"2293",18,1398,3,"3","3.1","2.8","8","9","19","17",NA,"8","2.6","1.8"
"2294",18,1398,4,"4","3.1","3.2","10","9","19","25",NA,"8","2.7","1.6"
"2295",18,1402,1,"1","4.2","3.0","9","5","10","10",NA,"8","3.5","2.9"
"2296",18,1402,2,"2","3.5","4.9","13","10","15","15",NA,"8","3.3","3.2"
"2297",18,1402,3,"3","3.4","3.1","7","7","16","16","10",NA,NA,NA
"2298",18,1402,4,"4","5.5","3.4","7","6","13","13","8",NA,NA,NA
"2299",18,1403,1,"1","3.6","4.1","6","9","7","7",NA,"8","2.4","0.7"
"2300",18,1403,2,"2","4.4","4.7","7","5","10","10",NA,"8","3.8","1.1"
"2301",18,1403,3,"3","3.4","3.6","8","11","12","12","8",NA,NA,NA
"2302",18,1403,4,"4","3.0","3.2","2","3","14","14",NA,"8","3.0","0.6"
"2303",18,1406,1,"1","5.6","4.8","19","20","18","15","14",NA,NA,NA
"2304",18,1406,2,"2","4.5","5.1","19","15","17","14","13",NA,NA,NA
"2305",18,1406,3,"3","1.6","1.7","5","6",NA,NA,NA,NA,NA,NA
"2306",18,1406,4,"4","2.6","2.8","8","9",NA,NA,NA,NA,NA,NA
"2307",18,1407,1,"1","2.5","2.5","5","3",NA,NA,NA,NA,NA,NA
"2308",18,1407,2,"2","2.6","1.9","1","1",NA,NA,NA,"14","1.5",NA
"2309",18,1407,3,"3","1.3","2.5","3","3",NA,NA,NA,NA,NA,NA
"2310",18,1407,4,"4","3.1","2.8","3","5",NA,NA,NA,"20","2.3",NA
"2311",18,1411,1,"1","3.7","4.6","15","16",NA,NA,NA,"24","2.5",NA
"2312",18,1411,2,"2","3.5","2.9","12","10",NA,NA,NA,"18","1.5",NA
"2313",18,1411,3,"3","3.1","3.0","12","10",NA,NA,NA,"18","1.5",NA
"2314",18,1411,4,"4","3.4","2.7","4","10",NA,NA,NA,"14","3.5",NA
"2315",18,1414,1,"1","5.1","6.7","9","12",NA,NA,NA,"34","2.2",NA
"2316",18,1414,2,"2","4.2","7.0","16","16",NA,NA,NA,"26","1.8",NA
"2317",18,1414,3,"3","6.5","5.8","11","10",NA,NA,NA,"24","2.1",NA
"2318",18,1414,4,"4","1.9","1.5","5","4",NA,NA,NA,NA,NA,NA
"2319",18,1415,1,"1","6.5","5.8","19","15","12","12","18",NA,NA,NA
"2320",18,1415,2,"2","3.4","3.8","8","7","11","11","11",NA,NA,NA
"2321",18,1415,3,"3","4.0","3.7","11","9","17","17","10",NA,NA,NA
"2322",18,1415,4,"4","5.0","6.0","12","9","12","12",NA,NA,NA,NA
"2323",18,1416,1,"1","5.7","5.8","23","20","16","18","11",NA,NA,NA
"2324",18,1416,2,"2","4.9","6.4","28","27","20","15","16",NA,NA,NA
"2325",18,1416,3,"3","4.6","3.9","22","26","19","16",NA,NA,NA,NA
"2326",18,1416,4,"4","4.1","3.3","31","26","18","17","10",NA,NA,NA
"2327",18,1417,1,"1","2.3","2.4","15","13","18","18","11",NA,NA,NA
"2328",18,1417,2,"2","4.1","4.2","21","18","20","20","9",NA,NA,NA
"2329",18,1417,3,"3","3.6","3.7","12","11","20","20","13",NA,NA,NA
"2330",18,1417,4,"4","3.7","4.0","18","16","17","17","11",NA,NA,NA
"2331",18,1419,1,"1","3.7","4.2","37","34","4","12","27",NA,NA,NA
"2332",18,1419,2,"2","2.9","3.2","25","31","17","8","15",NA,NA,NA
"2333",18,1419,3,"3","5.3","2.8","15","14","12","7","16",NA,NA,NA
"2334",18,1419,4,"4","4.1","4.0","23","29","4","7","19",NA,NA,NA
"2335",18,1420,1,"1","6.9","6.6","16","11",NA,NA,NA,"36","1.8",NA
"2336",18,1420,2,"2","5.8","6.7","23","22","5","5","37",NA,NA,NA
"2337",18,1420,3,"3","7.5","4.3","8","12",NA,NA,NA,"21","2.8",NA
"2338",18,1420,4,"4","3.6","3.4","16","14",NA,NA,NA,NA,NA,NA
"2339",18,1424,1,"1","3.5","3.7","9","7",NA,NA,NA,NA,NA,NA
"2340",18,1424,2,"2","4.4","3.3","10","10",NA,NA,NA,"16","2.1",NA
"2341",18,1424,3,"3","4.6","4.0","13","11",NA,NA,NA,"20","1.7",NA
"2342",18,1424,4,"4","4.3","6.6","15","15",NA,NA,NA,"24","1.9",NA
"2343",18,1429,1,"1","2.5","2.2","3","4",NA,NA,NA,NA,NA,NA
"2344",18,1431,1,"1","1.5","1.9","18","14","19","22","8",NA,NA,NA
"2345",18,1431,2,"2","2.0","2.7","21","19","11","12","10",NA,NA,NA
"2346",18,1431,3,"3","4.2","2.5","18","25","24","17","18",NA,NA,NA
"2347",18,1431,4,"4","3.3","3.2","30","30","12","18","12",NA,NA,NA
"2348",18,1433,1,"1","4.6","6.8","8","8",NA,NA,NA,"23","2.1",NA
"2349",18,1433,2,"2","2.8","3.8","10","6",NA,NA,NA,NA,NA,NA
"2350",18,1433,3,"3","3.5","4.5","5","5",NA,NA,NA,NA,NA,NA
"2351",18,1433,4,"4","5.6","4.7","10","7",NA,NA,NA,"25","1.4",NA
"2352",18,1434,1,"1","4.0","5.5","20","21","13","7","19",NA,NA,NA
"2353",18,1434,2,"2","4.3","3.7","35","31","15","14","24",NA,NA,NA
"2354",18,1434,3,"3","3.9","3.2","19","25","12","16","14",NA,NA,NA
"2355",18,1434,4,"4","5.6","7.6","21","28","18","17","24",NA,NA,NA
"2356",18,1435,1,"1","8.9","10.5","34","28","43","45","32",NA,NA,NA
"2357",18,1444,1,"1","4.6","4.9","34","36","5","7","12",NA,NA,NA
"2358",18,1444,2,"2","7.0","5.6","24","27","18","18","26",NA,NA,NA
"2359",18,1444,3,"3","2.6","2.8","16","15","18","14","12",NA,NA,NA
"2360",18,1444,4,"4","4.4","5.0","35","39","11","10",NA,NA,NA,NA
"2361",18,1445,1,"1","10.6","11.8","25","22",NA,NA,NA,"50","2.4",NA
"2362",18,1445,2,"2","7.0","6.7","11","13",NA,NA,NA,"33","2.3",NA
"2363",18,1446,1,"1","5.3","5.4","10","10",NA,NA,NA,"25","1.8",NA
"2364",18,1446,2,"2","4.0","4.5","10","14",NA,NA,NA,"18","1.7",NA
"2365",18,1446,3,"3","5.4","5.1","10","14",NA,NA,NA,"13","2.8",NA
"2366",18,1446,4,"4","3.4","3.5","13","13",NA,NA,NA,"19","1.4",NA
"2367",18,1447,1,"1","4.1","3.2","24","27","13","20","18",NA,NA,NA
"2368",18,1447,2,"2","1.1","0.5","12","12","12","12","9",NA,NA,NA
"2369",18,1447,3,"3","2.6","3.7","27","25","15","19","18",NA,NA,NA
"2370",18,1447,4,"4","5.2","4.8","33","35","11","17","21",NA,NA,NA
"2371",18,1448,1,"1","3.0","1.9","4","5",NA,NA,NA,NA,NA,NA
"2372",18,1448,2,"2","2.8","2.0","4","4",NA,NA,NA,NA,NA,NA
"2373",18,1450,1,"1","4.0","2.7","10","9","29","28",NA,"8","2.0","0.1"
"2374",18,1450,2,"2","3.0","3.0","18","15","33","30","8",NA,NA,NA
"2375",18,1450,3,"3","2.6","2.4","15","18","25","20",NA,"8","3.1","0.5"
"2376",18,1450,4,"4","2.4","2.8","13","12","26","20",NA,"8","3.5","0.8"
"2377",18,1452,1,"1","2.7","4.2","10","6",NA,NA,NA,NA,NA,NA
"2378",18,1452,2,"2","5.1","4.6","18","19","16","18","19",NA,NA,NA
"2379",18,1452,3,"3","6.9","4.2","22","20","18","11","12",NA,NA,NA
"2380",18,1452,4,"4","3.2","4.6","12","12","6","6","9",NA,NA,NA
"2381",18,1453,1,"1","5.1","5.2","41","32","17","19","22",NA,NA,NA
"2382",18,1453,2,"2","5.3","5.9","31","29","23","28","27",NA,NA,NA
"2383",18,1453,3,"3","5.5","4.3","43","47","20","28","20",NA,NA,NA
"2384",18,1453,4,"4","5.6","4.8","31","25","20","28","18",NA,NA,NA
"2385",18,1454,1,"1","3.6","3.6","25","23","18","14","16",NA,NA,NA
"2386",18,1454,2,"2","3.5","3.1","22","25","18","13","12",NA,NA,NA
"2387",18,1454,3,"3","2.8","3.0","15","16","16","20","13",NA,NA,NA
"2388",18,1454,4,"4","5.1","5.3","25","17","15","15","18",NA,NA,NA
"2389",18,1459,1,"1","4.0","3.7","35","29","17","17",NA,NA,NA,NA
"2390",18,1459,2,"2","4.6","6.9","36","30","27","30","17",NA,NA,NA
"2391",18,1459,3,"3","4.1","3.4","35","30","16","18",NA,NA,NA,NA
"2392",18,1459,4,"4","5.0","8.0","36","30","19","17","23",NA,NA,NA
"2393",18,1460,1,"1","8.3","7.5","31","34","23","31","38",NA,NA,NA
"2394",18,1460,2,"2","5.9","6.1","28","27","24","32","28",NA,NA,NA
"2395",18,1460,3,"3","5.1","4.7","39","32","14","18","32",NA,NA,NA
"2396",18,1460,4,"4","6.7","5.6","45","46","17","21","36",NA,NA,NA
"2397",18,1469,1,"1","9.3","7.2","60","38","5","5","38",NA,NA,NA
"2398",18,1469,2,"2","8.0","8.3","50","55","14","14","38",NA,NA,NA
"2399",18,1469,3,"3","6.8","7.9","40","35","10","6","32",NA,NA,NA
"2400",18,1469,4,"4","7.0","8.3","55","33","9","5","39",NA,NA,NA
"2401",18,1473,1,"1","2.5","2.8","26","33","4","6",NA,"8","1.9","1.4"
"2402",18,1473,2,"2","3.4","4.0","38","29","7","6","13",NA,NA,NA
"2403",18,1473,3,"3","6.0","5.1","35","20","5","5","19",NA,NA,NA
"2404",18,1473,4,"4","3.1","8.5","18","27","3","3","15",NA,NA,NA
"2405",18,1476,1,"1","8.4","8.0","39","39","4","2","26",NA,NA,NA
"2406",18,1476,2,"2","6.7","4.5","35","34","5","7","18",NA,NA,NA
"2407",18,1476,3,"3","5.5","6.5","23","29","4","3","29",NA,NA,NA
"2408",18,1476,4,"4","7.5","7.6","60","60","6","4","29",NA,NA,NA
"2409",18,1481,1,"1","3.2","2.9","11","18","4","5","8",NA,NA,NA
"2410",18,1481,2,"2","5.4","6.4","43","38","10","9","14",NA,NA,NA
"2411",18,1481,3,"3","4.6","5.3","31","29","4","5","26",NA,NA,NA
"2412",18,1481,4,"4","6.8","9.0","28","31","5","8","35",NA,NA,NA
"2413",18,1488,1,"1","5.5","4.6","11","19","16","16",NA,"8","2.7","0.1"
"2414",18,1488,2,"2","5.1","4.2","24","32","18","12",NA,"8","3.8","0.8"
"2415",18,1488,3,"3","1.1","1.5","5","7",NA,NA,NA,NA,NA,NA
"2416",18,1493,1,"1","3.1","3.1","15","13","10","10",NA,"8","1.8","1.8"
"2417",18,1493,2,"2","5.3","5.1","24","29","12","14","14",NA,NA,NA
"2418",18,1493,3,"3","4.0","3.9","30","35","7","9",NA,"8","3.4","2.3"
"2419",18,1493,4,"4","5.7","5.2","32","40","7","13",NA,"8","3.6","2.4"
"2420",18,1494,1,"1","5.2","5.2","27","23","4","4","17",NA,NA,NA
"2421",18,1494,2,"2","6.0","6.2","35","37","2","3","18",NA,NA,NA
"2422",18,1494,3,"3","4.3","4.5","19","21","6","6","15",NA,NA,NA
"2423",18,1494,4,"4","6.2","5.7","30","30","2","3","20",NA,NA,NA
"2424",18,1495,1,"1","4.4","3.7","14","17","4","4",NA,NA,NA,NA
"2425",18,1495,2,"2","2.5","2.7","10","5","2","2",NA,"8","2.3","2.2"
"2426",18,1495,3,"3","2.6","3.4","12","22","2","2",NA,"8","3.8","3.1"
"2427",18,1495,4,"4","2.6","2.9","16","15","3","2",NA,"8","2.6","2.1"
"2428",18,1499,1,"1","5.9","5.0","10","15","7","6",NA,NA,NA,NA
"2429",18,1499,2,"2","3.6","3.8","16","17","2","11",NA,NA,NA,NA
"2430",18,1499,3,"3","4.4","2.7","15","13","2","2",NA,NA,NA,NA
"2431",18,1499,4,"4","7.6","7.0","31","22","7","11","14",NA,NA,NA
"2432",18,1502,1,"1","6.5","5.3","26","27","16","13","10",NA,NA,NA
"2433",18,1502,2,"2","3.4","3.9","6","8",NA,NA,NA,NA,NA,NA
"2434",18,1502,3,"3","3.6","4.3","9","7",NA,NA,NA,NA,NA,NA
"2435",18,1502,4,"4","2.9","3.6","6","7",NA,NA,NA,NA,NA,NA
"2436",18,1503,1,"1","2.7","3.1","29","21","11","15",NA,"8","2.6","2.0"
"2437",18,1503,2,"2","3.4","3.4","34","33","18","11",NA,"8","3.1","1.9"
"2438",18,1503,3,"3","4.9","5.4","48","44","13","14","17",NA,NA,NA
"2439",18,1503,4,"4","3.0","3.3","24","26","8","8",NA,"8","3.2","2.1"
"2440",18,1511,1,"1","7.2","6.5","33","32","4","8",NA,NA,NA,NA
"2441",18,1511,2,"2","4.3","4.6","15","15","4","6","11",NA,NA,NA
"2442",18,1511,3,"3","3.8","5.1","19","10","7","5",NA,"8","3.1","0.2"
"2443",18,1511,4,"4","3.2","4.9","24","24","4","4","8",NA,NA,NA
"2444",18,1525,1,"1","8.2","9.3","50","60","20","17","50",NA,NA,NA
"2445",18,1525,2,"2","6.9","8.0","38","38","18","18","36",NA,NA,NA
"2446",18,1525,3,"3","4.9","3.8","29","30","12","8","11",NA,NA,NA
"2447",18,1525,4,"4","5.1","6.9","40","39","27","21","28",NA,NA,NA
"2448",18,1527,1,"1","3.0","3.3","16","18","12","11","9",NA,NA,NA
"2449",18,1527,2,"2","4.4","5.1","27","29","16","14","14",NA,NA,NA
"2450",18,1527,3,"3","5.1","6.0","32","40","8","9","11",NA,NA,NA
"2451",18,1527,4,"4","3.6","3.3","16","14","6","7","8",NA,NA,NA
"2452",18,1538,1,"1","5.2","4.0","29","24","8","13","14",NA,NA,NA
"2453",18,1538,2,"2","8.8","7.4","48","52","8","5","32",NA,NA,NA
