"","PROVINCIA","ESTADILLO","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2"
"56",18,88,NA,951222,0,0,0,0,0,"S",960102,0,"0929","1","0929K15","536","4201","95","098","6","6","0","0","15","15","1",NA,"9","3","50",NA,"25",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",18,90,NA,951222,0,0,0,0,0,"S",960102,0,"0929","1","0929K16","538","4201","95","098","6","6","0","0","20","20","3",NA,"9","3","50",NA,"25",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",18,91,NA,951222,0,12,4,3,3,"S",960102,0,"0929","1","0929K11","529","4200","95","098","0","0","0","0","15","15","0","4","0","1","00","50","00","25","0","5","0","3",NA,"45",NA,"5",NA,"3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"45","3","6",NA,NA,NA,NA,NA,"25","45","37","15",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","340",NA,"6.25",NA
"59",18,92,NA,951222,0,10,4,2,3,"S",960102,0,"0929","1","0929K11","530","4200","95","098","6","6","0","0","14","14","2","4","9","1","30","50","04","45","6","8","0","3",NA,"25",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"25","3","1",NA,NA,NA,NA,NA,"45","25","37",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G805","295",NA,"5.00",NA
"60",18,93,NA,951222,0,6,4,2,1,"S",960102,0,"0929","1","0929K12","531","4200","95","098","6","6","0","0","14","14","2","3","9","1","30","30","04","45","6","0","0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"3","0",NA,NA,"01","350",NA,"3.75",NA
"61",18,98,NA,951222,0,3,3,1,2,"S",960102,0,"0929","1","0929K17","539","4200","95","098","0","0","0","0","19","19","0","5","0","1","00","10","00","25","0","7","0","4",NA,"39",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"39","3","6",NA,NA,NA,NA,NA,"25","39",NA,NA,NA,NA,NA,"2","00","W","11",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"P805","P313","340",NA,"10.00",NA
"62",18,101,NA,951222,0,0,0,0,0,"S",960102,0,"0929","1","0929K07","523","4199","95","046","0","0","0","0","17","17","0",NA,"0","3","00",NA,"00",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",18,102,NA,951222,0,0,0,0,0,"S",960102,0,"0929","1","0929K10","528","4199","95","098","0","0","0","0","19","19","0",NA,"0","3","00",NA,"00",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",18,103,NA,951222,0,7,4,2,1,"S",960102,0,"0929","1","0929K12","531","4199","95","098","6","6","0","0","13","13","1","2","9","1","50","70","25","45","0","9","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","24","37","15",NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","390",NA,"2.00",NA
"65",18,105,NA,951222,0,8,4,1,2,"S",960102,0,"0929","1","0929K14","535","4199","95","098","6","6","0","0","13","13","1","4","9","1","80","50","24","24","6","6","4","4",NA,"25",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"24","25","37","45","39",NA,NA,"2","01","W","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M802","170",NA,"6.00",NA
"66",18,106,NA,951222,0,0,0,0,3,"S",960102,0,"0929","1","0929K16","538","4199","95","098","0","0","0","0","17","17","0","5","0","2","00","05","00","45","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,"2","00","W","14",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"01","25",NA,"10.50",NA
"67",18,107,NA,951222,0,4,4,3,3,"S",960102,0,"0929","1","0929K17","540","4199","95","098","0","0","0","0","15","15","0","4","0","1","00","40","00","45","0","9","0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","25","24","37",NA,NA,NA,"2","00","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"M805","M817","365",NA,"6.00",NA
"68",18,108,NA,951222,0,0,0,0,2,"S",960102,0,"0929","1","0929K08","525","4198","95","046","0","0","0","2","16","16","0","5","0","2","00","05","00","15","0","0","0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,"2","01","W","19",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"M908","200",NA,"11.00",NA
"69",18,109,NA,951222,0,0,0,0,0,"S",960102,0,"0929","1","0929K09","526","4198","95","046","2","2","0","2","18","18","2","2","4","3","30",NA,"04",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",18,110,NA,951222,0,0,0,0,0,"S",960102,0,"0929","1","0929K10","528","4198","95","098","6","6","0","0","18","18","2","2","7","3","80",NA,"25",NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",18,111,NA,951222,0,7,4,2,3,"S",960102,0,"0929","1","0929K11","529","4198","95","098","6","6","0","0","14","14","2","3","9","1","30","40","04","45","6","8","0","3",NA,"24",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"24","3","1",NA,NA,NA,NA,NA,"45","24","37",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","262",NA,"4.00",NA
"72",18,113,NA,951222,0,0,0,2,3,"S",960102,0,"0929","1","0929K17","539","4198","95","098","0","0","0","0","15","15","0","5","0","1","00","10","00","39","0","5","0","2",NA,"25",NA,"2",NA,"3",NA,"37",NA,"2",NA,"1","39","3","6",NA,"25","3","1",NA,"37","3","6",NA,"39","25","37","45",NA,NA,NA,"2","00","W","16",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M917","390",NA,"8.50",NA
"73",18,115,NA,951222,0,4,4,3,1,"S",960102,0,"0929","1","0929K18","542","4198","95","098","6","6","0","0","13","13","2","4","9","1","50","40","25","45","0","6","4","3",NA,"24",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"45","3","1",NA,"24","3","1",NA,NA,NA,NA,NA,"45","24","37","39",NA,NA,NA,"2","00","W","16",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","130",NA,"5.50",NA
"74",18,116,NA,951222,0,0,0,0,0,"S",960102,0,"0929","1","0929K07","522","4197","95","046","2","2","0","2","14","14","4","4","9","3","50",NA,"25",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",18,117,NA,951222,0,1,1,1,4,"S",960102,0,"0929","1","0929K07","523","4197","95","046","0","0","0","2","14","14","0","5","0","2","00","05","00","25","0","6","0","4",NA,"76",NA,"2",NA,"3",NA,"15",NA,"2",NA,"2","25","3","1",NA,"76","3","6",NA,"15","3","6",NA,"25","76","15",NA,NA,NA,NA,"2","00","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M204","350",NA,"15.00",NA
"76",18,118,NA,951222,0,0,0,0,0,"S",960102,0,"0929","1","0929K08","525","4197","95","046","0","0","0","2","18","18","0",NA,"0","3","00",NA,"00",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",18,119,NA,951222,0,5,4,1,2,"S",960102,0,"0929","1","0929K10","528","4197","95","098","0","0","0","0","16","16","0","5","0","1","00","20","00","45","0","6","0","3",NA,"25",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"25","3","1",NA,NA,NA,NA,NA,"45","25","37",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","133",NA,"11.00",NA
"78",18,121,NA,951222,0,5,4,3,2,"S",960102,0,"0929","1","0929K12","531","4197","95","098","6","6","0","0","12","12","1","2","9","1","50","30","25","24","0","8","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","45","37",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","245",NA,"1.25",NA
"79",18,122,NA,951222,0,7,4,4,3,"S",960102,0,"0929","1","0929K12","532","4197","95","098","6","6","0","0","11","11","1","3","9","1","50","20","25","24","0","6","4","3",NA,"25",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"24","25","37","45",NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","78",NA,"3.50",NA
"80",18,124,NA,951222,0,0,0,3,2,"S",960102,0,"0929","1","0929K14","535","4197","95","098","0","0","0","0","13","13","0","5","0","1","00","10","00","39","0","8","0","2",NA,"37",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,"39","3","6",NA,"37","3","6",NA,NA,NA,NA,NA,"39","37","08",NA,NA,NA,NA,"2","00","W","14",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M902","120",NA,"10.00",NA
"81",18,126,NA,951222,0,0,0,3,3,"S",960102,0,"0929","1","0929K15","537","4197","95","098","6","6","0","0","16","16","2","5","9","1","50","15","25","25","5","7","4","3",NA,"39",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"39","3","6",NA,NA,NA,NA,NA,"25","39","37",NA,NA,NA,NA,"2","00","W","13",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","90",NA,"10.50",NA
"82",18,127,NA,951222,0,0,0,2,3,"S",960102,0,"0929","1","0929K17","539","4197","95","098","0","0","0","0","13","13","0","4","0","1","00","10","00","39","0","6","0","2",NA,"37",NA,"4",NA,"1",NA,NA,NA,NA,NA,NA,"39","3","6",NA,"37","3","6",NA,NA,NA,NA,NA,"39","37",NA,NA,NA,NA,NA,"2","00","W","15",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M917","40",NA,"6.50",NA
"83",18,128,NA,951222,0,0,0,0,0,"S",960103,0,"0929","1","0929L05","520","4196","95","046","2","2","0","2","16","16","4","4","7","3","80",NA,"25",NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",18,130,NA,951222,0,0,0,0,0,"S",960103,0,"0929","1","0929L06","522","4196","95","046","2","2","0","2","14","14","4","4","7","3","80",NA,"25",NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",18,131,NA,951222,0,0,0,0,0,"S",960103,0,"0929","1","0929L07","523","4196","95","046","0","0","0","2","14","14","0",NA,"0","3","00",NA,"00",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",18,132,NA,951222,0,7,4,1,4,"S",960103,0,"0929","1","0929L08","524","4196","95","046","2","2","0","2","17","17","2","5","9","1","50","15","25","25","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","39",NA,NA,NA,NA,NA,"2","00","W","17",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,"M208","G204","80",NA,"13.00",NA
"87",18,133,NA,951222,0,0,0,0,0,"S",960103,0,"0929","1","0929L09","526","4196","95","098","6","6","0","0","19","19","2","2","9","3","50",NA,"25",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",18,134,NA,951222,0,8,4,2,3,"S",960103,0,"0929","1","0929L09","527","4196","95","098","6","6","0","0","16","16","2","5","9","1","30","30","25","25","0","9","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","45","39","37",NA,NA,NA,"2","01","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M204","95",NA,"12.50",NA
"89",18,135,NA,951222,0,4,4,3,3,"S",960103,0,"0929","1","0929L10","528","4196","95","098","6","6","0","0","13","13","2","4","7","1","80","20","25","24","0","9","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","26","37","45",NA,NA,NA,"3","01","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","355",NA,"7.00",NA
"90",18,137,NA,951222,0,0,0,2,4,"S",960103,0,"0929","1","0929L13","536","4196","95","098","6","6","0","0","13","13","2","4","9","1","00","10","25","24","5","6","4","3",NA,"25",NA,"4",NA,"2",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"24","25","45","37",NA,NA,NA,"1","01","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","96",NA,"4.50",NA
"91",18,140,NA,951222,0,0,0,0,0,"S",960103,0,"0929","1","0929L06","522","4195","95","096","0","0","0","2","13","13","0",NA,"0","3","00",NA,"00",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",18,141,NA,951222,0,0,0,0,0,"S",960103,0,"0929","1","0929L07","523","4195","95","046","0","0","0","2","15","15","0",NA,"0","3","00",NA,"00",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",18,143,NA,951222,0,5,4,2,3,"S",960103,0,"0929","1","0929L09","527","4195","95","098","6","6","0","0","14","14","2","4","9","1","30","40","25","25","0","6","4","3",NA,"24",NA,"2",NA,"3",NA,"45",NA,"2",NA,"2","25","3","1",NA,"24","3","1",NA,"45","3","6",NA,"25","24","45","37",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","375",NA,"4.50",NA
"94",18,144,NA,951222,0,0,0,0,0,"S",960103,0,"0929","1","0929L11","530","4195","95","098","0","0","0","0","11","11","0",NA,"0","3","00",NA,"00",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",18,146,NA,951222,0,0,0,0,0,"S",960103,0,"0929","1","0929L04","518","4194","95","046","6","6","0","2","18","18","4","4","9","3","50",NA,"25",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",18,147,NA,951222,0,0,0,0,0,"S",960103,0,"0929","1","0929L05","519","4194","95","046","6","6","0","2","17","17","4","4","9","3","50",NA,"25",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",18,149,NA,951222,0,0,0,0,0,"S",960103,0,"0929","1","0929L08","525","4194","95","098","0","0","0","0","17","17","0",NA,"0","3","00",NA,"00",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",18,150,NA,951222,0,0,0,0,0,"S",960103,0,"0929","1","0929L09","526","4194","95","098","6","6","0","0","14","14","2","2","9","3","50",NA,"25",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",18,151,NA,951226,0,9,4,1,3,"S",960103,0,"0929","1","0929L10","528","4194","95","098","2","2","0","0","11","11","1","5","9","1","90","20","25","25","5","6","4","3",NA,"24",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"25","1","1","25","24","1","1","25",NA,NA,NA,NA,"25","24","37","45","15",NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","57",NA,"7.25",NA
"100",18,152,NA,951226,0,9,4,1,3,"S",960103,0,"0929","1","0929L10","529","4194","95","098","6","6","0","0","11","11","1","4","9","1","80","40","25","24","0","7","4","3",NA,"25",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"24","1","1","25","25","1","1","25",NA,NA,NA,NA,"24","25","37","45","15",NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"01","270",NA,"4.75",NA
"101",18,153,NA,951226,0,0,0,0,0,"S",960103,0,"0929","1","0929L15","540","4194","95","098","0","0","0","0","11","11","0",NA,"0","3","00",NA,"00",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",18,155,NA,951226,0,4,4,4,4,"S",960103,0,"0929","1","0929L16","542","4194","95","098","6","6","0","0","14","14","2","5","9","1","20","30","25","24","4","5","4","3",NA,"45",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"45","3","6",NA,NA,NA,NA,NA,"24","45","39","37",NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","310",NA,"9.50",NA
"103",18,156,NA,951226,0,0,0,0,0,"S",960103,0,"0929","1","0929L04","518","4193","95","046","6","6","0","2","18","18","4","4","9","3","50",NA,"25",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",18,157,NA,951226,0,0,0,0,2,"S",960103,0,"0929","1","0929L06","521","4193","95","046","0","0","2","2","11","11","0","4","0","1","0","10","0","24","0","6","0","3",NA,"45",NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"45","3","6",NA,NA,NA,NA,NA,"24","45","25","15","93","39","57","1","01","W","16",NA,NA,NA,"4","1","2",NA,"0",NA,"0","0",NA,NA,"G916","65",NA,"6.50",NA
"105",18,158,NA,951226,0,0,0,0,0,"S",960103,0,"0929","1","0929L06","522","4193","95","046","2","2","0","2","12","12","4","4","9","3","40",NA,"25",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",18,159,NA,951226,0,0,0,0,0,"S",960103,0,"0929","1","0929L08","525","4193","95","098","6","6","0","0","16","16","2","2","9","3","50",NA,"25",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",18,160,NA,951226,0,9,4,3,3,"S",960103,0,"0929","1","0929L09","526","4193","95","098","6","6","0","0","14","14","2","4","9","1","50","25","25","25","0","5","4","3",NA,"45",NA,"5",NA,"2",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"45","3","6",NA,NA,NA,NA,NA,"25","45","37",NA,NA,NA,NA,"2","01","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","320",NA,"5.50",NA
"108",18,164,NA,951226,0,0,0,0,0,"S",960103,0,"0929","1","0929M04","519","4192","95","046","6","6","0","2","18","18","4","4","9","3","50",NA,"25",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",18,165,NA,951226,0,7,4,0,4,"S",960103,0,"0929","1","0929L06","521","4192","95","046","0","0","2","2","11","11","0","5","0","1","0","30","0","25","0","6","0","3",NA,"24",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"24","3","1",NA,NA,NA,NA,NA,"25","24","37","45",NA,NA,NA,"1",NA,"W","20",NA,NA,NA,"4","1","2",NA,"0",NA,"0","0",NA,NA,"01","198",NA,"11.00",NA
